Angle,Distance,Both,Time to Compute,Traveled,Ping
0,0,4,13.267291,17484183.253377084,58.320958060989646
0,1,3,7.515857,17042102.14815578,56.846334212478574
0,1,3,9.162357,18029282.567089505,60.139213666835914
0,1,3,8.84436,18544156.15187853,61.85664709280919
0,0,4,13.567783,17505478.216452315,58.3919904123682
0,0,4,9.184354,18402874.78358128,61.38538317182097
0,1,3,13.813783,18114343.154457968,60.42294524735461
0,2,2,8.899918,16928825.708368562,56.46848467850893
0,0,4,9.009838,17998804.810143176,60.03755081196299
0,0,4,10.563833,17380329.61602184,57.9745396129042
0,0,4,8.455346,18234728.297961958,60.82450686471562
0,1,3,14.494771,17937048.957315158,59.831555458871044
0,1,3,9.827345,17359614.535181742,57.9054415404694
0,0,4,9.456851,18364369.669391785,61.25694393521292
0,1,3,8.937357,17487979.836776383,58.33362210013845
0,0,4,15.250759,17137750.81442392,57.16538382281347
0,0,4,11.80331,17503908.377731558,58.3867539940083
0,1,3,10.477835,17758590.410559867,59.23628181811175
0,0,4,11.718817,17227541.64781487,57.46489380578299
0,1,3,9.390351,18306383.815216407,61.063523944099536
0,2,2,8.999874,17428943.871383484,58.13669931502041
0,1,3,14.330773,17565836.8836106,58.59332525569155
0,0,4,8.549366,18785593.945653446,62.661996890453594
0,1,3,15.040773,17604713.107744556,58.72300238183631
0,2,2,8.023372,17857696.40628816,59.56686383825535
0,1,3,7.909373,18307372.61808588,61.06682223546639
0,0,4,7.143387,17643858.92845886,58.853578785380975
0,1,3,13.616785,17465223.714207064,58.257715845281524
0,1,3,7.294386,17331807.96852938,57.81268881739099
0,1,3,9.158355,17209900.970366765,57.40605083927384
1,0,3,8.546866,17954252.86184606,59.888941507741144
0,0,4,10.128839,17716849.486478977,59.09704908144512
0,2,2,13.128793,18016347.999776263,60.096068594121874
0,1,3,17.833719,17141048.075134285,57.1763823007417
0,0,4,8.498866,17874694.121676456,59.623562114172934
0,0,4,13.972279,17163703.07445516,57.251951244747666
0,0,4,17.311227,17779511.681859776,59.306067667892805
0,0,4,11.145821,17547412.215626244,58.53186717822627
0,2,2,7.115885,17022552.396345817,56.78112325930515
0,1,3,9.143854,17224463.610365346,57.45462657794613
0,0,4,9.919343,18247963.64377589,60.868655226520744
0,0,4,7.903376,17907497.02634881,59.73298082707195
1,0,3,13.026794,17716876.118420575,59.09713791604074
0,1,3,9.363862,18320103.057989277,61.1092864124282
0,0,4,13.511769,17766786.236901224,59.26362015227369
0,1,3,9.213354,18569687.534653798,61.94181061932325
0,1,3,9.499367,17515040.930990484,58.42388819480662
0,1,3,7.600869,18103166.997223992,60.385665599350475
0,0,4,8.809367,18089670.336109802,60.34064558352263
0,1,3,8.268866,17735739.03871986,59.16005784588475
0,2,2,14.278788,17575740.768101983,58.6263610586051
0,2,2,8.866359,16854291.47512257,56.219865236110444
0,0,4,8.122372,17232047.87791335,57.4799249715388
0,0,4,10.532334,17001104.950057745,56.70958227867397
0,1,3,13.007792,17679720.98487347,58.973201730177855
0,1,3,9.714846,18805236.252665885,62.72751657455278
0,0,4,9.967342,17199864.601396397,57.372573115703744
0,1,3,13.434286,17206387.18791815,57.39433012256369
0,2,2,10.259836,17390514.891029444,58.00851403355341
0,2,2,11.99231,17044361.65363495,56.853871111536414
0,1,3,7.844876,17327903.789383125,57.79966587745999
0,1,3,8.159896,17227573.98393568,57.465001667472514
1,0,3,7.048879,17470715.432615023,58.27603424622207
1,0,3,8.001873,17734273.0482001,59.15516782783921
0,0,4,7.592881,17544035.197880648,58.52060265946334
0,0,4,7.941375,18182350.431719206,60.64979310793333
0,0,4,8.960859,16936616.23184181,56.494471067817024
0,1,3,9.078863,18021167.053646773,60.11214322766939
0,1,3,10.094829,17631835.7496834,58.813473777617006
0,1,3,10.522334,17372536.082285605,57.94854318243954
0,0,4,8.430867,17157126.110660844,57.23001285482929
0,1,3,8.644354,17502092.583524544,58.3806971564506
0,0,4,12.171308,18262259.577978894,60.916341330413246
0,0,4,8.087872,17602749.95052889,58.71645399418887
0,1,3,14.03028,18358402.359744366,61.23703913264704
0,0,4,7.637378,17248569.204005986,57.5350341838021
0,1,3,7.0489,17657567.898805704,58.89930698858448
1,0,3,14.693767,18042184.334004894,60.18224932919891
0,1,3,7.829377,17458457.859502416,58.235147383102984
0,1,3,11.007325,16944880.644590206,56.522038181608565
0,2,2,16.550738,18213910.559160236,60.75506636217769
0,1,3,7.934874,17139267.453747224,57.170442787083424
0,1,3,7.632379,17327103.22272013,57.7969954744963
0,1,3,7.252909,17631379.732296318,58.811952667335696
0,1,3,11.528802,17195503.078728948,57.358024641984144
0,1,3,9.015368,17659539.3517681,58.90588304786461
0,1,3,15.634752,17669159.783157874,58.93797335299816
0,1,3,8.947858,17096206.684324767,57.02680752021581
0,1,3,11.946811,17853620.00967051,59.5532664426703
1,0,3,10.968826,17044185.646552134,56.85328401509921
0,0,4,14.662766,17419419.64002892,58.10492989866603
0,1,3,8.635359,17432565.091828234,58.14877840631265
0,2,2,11.473318,17065437.971245762,56.92417414014501
0,1,3,10.646332,17710231.57578848,59.07497410738207
0,0,4,12.924295,17557247.310841545,58.56467352481193
0,0,4,9.757345,17288327.583857704,57.66765386470467
0,0,4,7.045902,18036995.651727293,60.16494174799146
0,0,4,10.901827,17979328.260491237,59.97258403490726
0,1,3,8.318868,17736043.49108679,59.161073389674584
0,0,4,14.49777,17647532.077172063,58.865831090733195
0,0,4,12.102308,18051772.179203287,60.21423093849729
1,0,3,7.576388,17504413.12822403,58.38843766043276
0,1,3,9.070335,17794014.616737142,59.3544442517164
0,1,3,7.439382,17629703.379771378,58.806360957166234
0,1,3,7.558881,17952498.919900294,59.88309098712042
0,2,2,9.164854,17756860.43912576,59.23051125451189
0,0,4,11.538373,17929374.52770528,59.805956317010455
0,1,3,11.782821,17500900.783595964,58.376721739775746
0,0,4,8.242367,17989463.176612124,60.006390476390514
0,0,4,8.873359,17927207.79600691,59.798728877977204
0,1,3,9.598847,17160104.268046115,57.23994691863132
0,1,3,8.104875,17028721.601258915,56.80170151199173
0,1,3,13.33329,17516944.63360675,58.4302382632562
0,1,3,8.755361,17264716.447138567,57.58889558961606
0,0,4,14.816764,18110050.55277727,60.40862666930242
0,1,3,7.405884,17167331.53846681,57.264054497978464
0,0,4,6.859892,18338659.04540089,61.17118252435576
0,1,3,13.367288,17158684.917281967,57.23521247406561
0,0,4,7.235882,17367378.17201267,57.93133824559172
0,0,4,10.606329,17368895.58111074,57.9363997775539
0,0,4,10.704328,17464035.981446274,58.25375399521819
0,1,3,7.415883,17475859.08488346,58.29319162348588
0,1,3,8.899359,17431167.321242977,58.14411594547588
1,0,3,7.396883,17922361.017311916,59.782561764369134
1,0,3,8.63036,17653959.85320665,58.887271843847365
0,1,3,8.188872,17791134.81561745,59.34483826910391
0,0,4,13.493287,17178180.354036868,57.30024225171586
0,0,4,9.286344,17592899.34437909,58.68359590869455
0,1,3,15.77075,18671653.654222954,62.28193298574182
0,1,3,8.646362,18092163.553530324,60.3489620617082
0,2,2,9.328351,17228603.26085346,57.46843496573329
0,0,4,8.496865,18080095.42718952,60.30870712500358
0,0,4,8.328865,17115505.2288784,57.091180536172004
0,2,2,6.80939,17488941.921696488,58.33683127001864
1,1,2,7.000887,17466115.091008876,58.26068915826513
1,0,3,7.183385,17702449.307991683,59.049015256046616
0,2,2,7.526878,17392718.94832654,58.015865977383164
0,0,4,7.803932,17780066.173537098,59.307917253051556
0,0,4,13.49578,17174361.514970478,57.287503975652
0,1,3,9.189852,17091084.74472603,57.009722568622706
0,1,3,7.454882,17218545.102655254,57.43488456112203
0,1,3,8.718365,17132409.60740227,57.14756747382019
0,1,3,7.875369,17480210.44844288,58.307706210068474
0,1,3,8.078867,18736062.240310412,62.49677690458766
0,1,3,10.96932,17017071.992113072,56.762842598391046
0,0,4,7.002886,16984001.321074214,56.65253071302839
0,1,3,8.48936,18130564.190236885,60.4770527989433
0,1,3,9.551342,17771398.110704023,59.279003707498305
0,1,3,7.91387,17091702.135100305,57.01178196125223
0,0,4,14.024267,17965208.33654017,59.925485038023005
0,0,4,11.164787,17683081.92618828,58.98441262373953
0,1,3,8.876853,18384586.514712986,61.32438007283608
0,1,3,9.433343,17241682.080269195,57.51206121167103
0,0,4,13.13028,17614441.077810578,58.755451397384654
0,0,4,7.730872,18105895.043570735,60.394765382524284
0,1,3,10.557323,17194385.153772518,57.35429564569336
0,0,4,8.142368,18677879.78942466,62.30270113743176
0,0,4,18.044185,17752563.875247806,59.21617945999217
1,1,2,9.673839,17638525.81012584,58.83578941734891
0,0,4,15.116746,18794094.874801517,62.690352938038956
0,1,3,17.003714,17686067.001364063,58.994369762807054
0,0,4,11.649304,17474469.960827116,58.28855800436525
0,0,4,9.870331,17418969.374104775,58.103427973200155
0,0,4,8.062863,17882217.954427686,59.648658918981226
0,0,4,9.364842,17006229.071684014,56.72667450872751
0,1,3,8.593853,17582540.24916549,58.64904168624407
0,1,3,19.453171,17177367.385351125,57.29753048005692
0,0,4,7.275377,17555961.56533033,58.56038473940228
0,1,3,13.336272,17423796.109851517,58.11952823072879
0,0,4,8.300828,16960752.047570504,56.57497948370824
0,1,3,15.833231,17173556.489728875,57.28481870047082
0,0,4,14.571252,17926551.76084519,59.796540580211236
0,0,4,7.913866,17635961.721122734,58.82723653700857
0,0,4,9.257843,17203937.674595512,57.38615942555777
0,1,3,13.255297,17492193.235204794,58.34767648457702
0,0,4,12.91278,16963812.934528258,56.585189503662015
0,1,3,8.326859,17366774.692543946,57.929325254748726
0,1,3,8.053363,17647364.89679094,58.86527343700383
0,0,4,10.554824,17365127.349296793,57.9238303091149
0,0,4,13.302775,18568187.81785374,61.936808102515236
0,0,4,9.581338,17052827.431238744,56.88210990619038
0,0,4,10.004831,18379707.50931902,61.30810546253045
0,2,2,10.352327,17432274.252872907,58.14780827197635
0,1,3,12.521287,17705203.577483322,59.058202510217015
0,0,4,9.650841,17962248.554805882,59.91561226879533
0,1,3,12.776285,17242346.796765815,57.51427846725341
0,0,4,13.311277,17875216.52390742,59.62530466045956
0,0,4,8.921852,17420674.63452815,58.10911610974009
0,1,3,8.407859,17379756.799664676,57.972628903192536
0,0,4,11.340311,17811112.427048605,59.41147640836101
0,0,4,12.510293,17159010.860836335,57.23629970474085
0,0,4,13.445777,17495072.959721144,58.35728221166828
0,1,3,11.780805,17662666.368764613,58.91631365388532
0,1,3,8.086368,17760000.924634278,59.24098678665309
0,0,4,7.587875,18172495.347705,60.61692008589102
0,0,4,16.667727,17486706.424275447,58.32937445322322
0,0,4,9.587842,17846763.705935765,59.53039627500088
0,0,4,7.967869,17467025.224677745,58.263725037423036
0,1,3,7.830371,16891529.11149814,56.34407662178844
0,2,2,8.282364,17443878.669121083,58.18651643829585
0,0,4,9.441847,18666125.369593244,62.26349261301373
0,0,4,7.459878,18069191.073479358,60.27233411597041
0,1,3,7.289881,17027450.699625257,56.79746224042828
0,1,3,13.161786,18031314.142810546,60.145990274053275
0,0,4,9.526846,18198020.068679214,60.70206139102851
0,0,4,8.46286,17928482.441416383,59.80298063743266
0,0,4,7.646875,17033235.706976894,56.81675894798665
0,1,3,8.105369,17914712.079581495,59.757047654266174
0,1,3,13.410782,17599354.835485905,58.705129109339246
0,2,2,9.397344,17165324.370283335,57.25735930554349
0,0,4,8.053368,17841390.760476686,59.51247405797525
0,1,3,10.632828,18083396.34957581,60.31971781696805
0,1,3,12.760788,16858559.612528604,56.23410221012568
0,0,4,10.508329,18565914.308445994,61.92922449137944
0,0,4,8.677361,17960816.09721622,59.91083410456539
0,0,5,13.862775,17421953.857543904,58.113383138446636
0,0,4,7.921871,17303338.346212357,57.717724378669345
0,0,4,7.585376,17697885.72212491,59.03379277203997
0,1,3,9.911339,16975154.188360203,56.62301985464305
0,1,3,13.076288,17759678.79096058,59.239912264371924
0,1,3,10.899325,17260982.53701107,57.576440606000666
0,0,4,8.763358,18277045.445278082,60.96566167521601
0,0,4,7.735375,17423232.92432127,58.117649645998
0,0,4,11.348817,17406007.24290952,58.06019095727186
0,0,4,16.283236,17251911.431354932,57.54618265429245
0,2,2,13.681779,17667391.109527707,58.93207369276733
0,0,4,7.37188,18012209.44222917,60.08226385199356
0,0,4,9.306851,17367448.397585694,57.93157249289053
0,1,3,12.933294,17541718.431623455,58.51287475900813
1,1,2,8.011863,17363979.646302644,57.92000198398136
1,0,3,8.918354,18316628.919295102,61.09769793304974
0,0,4,10.609329,18071494.31217501,60.28001689333707
0,0,4,12.432812,18012889.18285269,60.08453122266922
0,0,4,13.957774,17377472.71562835,57.965010018892364
0,1,3,13.988275,17649950.63238578,58.87389852260251
0,1,3,8.852357,17693941.585606024,59.020636548659596
0,1,3,7.881858,17637355.99854724,58.831887345915206
0,0,4,8.436348,17493148.233289182,58.35086201531763
0,1,3,10.156837,17511761.54879549,58.41294935318683
0,0,4,10.955824,17758841.461103,59.237119232590025
0,0,4,9.487846,17014037.02573351,56.75271904017994
0,0,4,9.039855,17458846.118906107,58.23644247707856
0,2,2,11.006323,16941820.852464817,56.51183181362248
0,1,3,9.136852,17028796.454175636,56.80195119444779
0,0,4,9.959338,17247290.11973192,57.53076761788803
0,2,2,10.075338,18436817.134091016,61.49860266694308
0,1,3,7.818375,17267268.176014103,57.59740724100844
0,1,3,6.905889,17727929.573816765,59.13400827476714
0,0,4,12.880287,17180172.320638962,57.30688673713311
0,2,2,11.920308,17892323.24337468,59.682366534849294
0,1,3,9.122353,17458746.953625374,58.23611169730493
0,1,3,10.849825,17118983.03961812,57.10278126417604
0,1,3,8.002368,17632955.786465302,58.81720981819937
0,1,3,8.103369,18088823.155181028,60.33781969210402
0,0,4,11.414316,17936579.021895297,59.829987923029314
0,1,3,9.676343,16817770.212016527,56.09804341446312
0,0,4,8.073371,17538171.75454028,58.50104431760711
0,0,4,7.821377,17566263.850262627,58.59474946315069
0,0,4,8.531365,17209746.348435156,57.40553507602325
0,2,2,11.321318,18047051.968909044,60.19848601163281
0,1,3,8.645361,17407346.68338942,58.06465884981917
0,0,4,8.239868,18247177.176247973,60.86603185320972
0,0,4,9.602846,17280465.131684333,57.641427547077214
0,1,3,10.785826,17073140.534184206,56.949867124689106
0,2,2,15.013257,17661419.171389297,58.91215345121725
0,0,4,7.961872,17280011.02562192,57.63991281228878
0,1,3,7.446381,17604561.201762266,58.72249567801755
0,0,4,14.92176,17276151.32613406,57.62703824052884
0,1,3,8.649362,17689259.328505646,59.00501822002368
0,0,4,10.051344,17645010.62355369,58.85742042672912
0,0,4,13.130291,17896253.38184689,59.695476065771615
0,2,2,9.099854,18029938.3305563,60.14140105832516
0,1,3,10.687832,17010140.756225053,56.73972248396088
0,1,3,12.355802,18037512.960184027,60.16666730327606
0,1,3,14.773761,17651044.373614114,58.87754685065896
0,0,4,13.745778,18260177.86156098,60.90939747183292
0,1,3,7.877875,17426595.463041198,58.12886586792964
0,0,4,7.092372,17144266.581290692,57.187118081752836
0,1,3,9.32935,18091285.188167322,60.34603215021302
0,0,4,11.300319,17266118.157684825,57.59357119274817
0,0,4,7.881373,17505548.573180106,58.39222509715223
0,0,4,7.866373,17493160.010003615,58.35090129820884
0,1,3,8.889354,17388412.73424925,58.001501993263126
0,1,3,12.499297,17865082.852138333,59.59150236968716
0,0,4,10.275836,17311273.166647952,57.74419209083751
0,1,3,12.923791,16832699.936202236,56.147843614191
0,0,4,15.606247,18594066.698423743,62.023130756911854
0,0,4,11.734309,17231654.478495363,57.47861273232093
0,1,3,8.320365,18198604.84041208,60.70401197958124
0,1,3,7.972871,17745399.3687864,59.192281238679335
0,2,2,10.019339,17900191.30413209,59.708611560699474
0,1,3,8.300864,17266216.21978648,57.593898292712474
0,1,3,8.72836,17596993.595894717,58.69725286180889
0,1,3,9.024853,17036902.275751807,56.8289893050271
0,0,4,10.070336,17939763.46880369,59.84061009461722
0,0,4,7.881374,17236966.972857274,57.49633330618991
0,0,4,10.625326,17254049.321919512,57.55331388965809
0,0,4,7.924872,17590358.318502903,58.67511995866535
0,2,2,9.315346,16771917.429496437,55.94509499430645
0,1,3,8.227364,17684913.057919096,58.990520621770074
0,0,4,7.948869,17447254.239016794,58.197776127551364
0,1,3,8.149866,17618245.631413423,58.76814202227098
0,1,3,13.251784,17364399.886042207,57.92140375287565
0,0,4,7.962367,17745068.34037522,59.19117704674736
0,1,3,7.170382,16908221.76268122,56.39975731304333
0,1,3,11.2098,17281045.776073243,57.643364368292325
0,1,3,16.028238,17179448.398599487,57.30447199311609
0,0,4,14.106271,17295710.49877964,57.692280618227564
0,0,4,8.692857,17892668.800817825,59.6835191904156
0,0,4,8.115867,17915006.18374164,59.758028680153444
0,2,2,9.10635,18389959.32975613,61.34230185484097
1,0,3,13.818274,17368879.66711066,57.93634669416318
0,0,4,11.199318,17577119.003444638,58.6309583568862
0,1,3,8.869354,17887472.759759024,59.66618706295606
0,0,4,7.085885,17260039.938732557,57.573296436560625
0,1,3,13.036788,17560863.9581347,58.57673736171233
0,1,3,9.476847,17247939.729600027,57.53293448318135
0,0,4,8.62036,17455704.657411247,58.22596368939733
0,0,4,10.805824,18087067.02789147,60.33196188196099
0,1,3,8.383876,17845740.47814669,59.52698315446167
0,0,4,13.167787,17492029.63378509,58.347130768978026
0,0,4,10.958322,17727698.91300223,59.13323887310303
0,1,3,9.656844,18905503.14790874,63.06197093868413
0,1,3,12.604296,17245039.354742944,57.523259873967426
0,2,2,15.233754,17273610.718078364,57.61856368419879
0,0,4,6.438894,17059194.1669198,56.90334705060024
0,0,4,8.274869,18274060.551203765,60.95570514023797
0,1,3,15.666246,18367326.44542385,61.266806678497105
0,1,3,7.338895,17224076.38147569,57.453334921395395
0,0,4,9.71085,16923540.823843043,56.450856201141505
0,1,3,8.445859,18399710.817337845,61.374829316378275
0,1,3,9.512846,17367256.53110119,57.930932495183235
1,0,3,14.10378,17411395.817316186,58.07816530685544
0,1,3,12.977789,17678763.316331692,58.97000729175017
0,1,3,10.848823,17777903.471306015,59.30070325487448
0,0,4,12.89579,17299101.18884662,57.70359074294592
0,1,3,9.659843,18061084.831587583,60.24529460336915
0,0,4,7.058885,17512202.540250856,58.41442034235463
0,0,4,10.971306,17201722.795994237,57.3787713857424
0,1,3,8.421863,18146644.215734005,60.53068999085823
0,0,4,8.366843,17687897.87034699,59.000476884404954
0,0,4,13.763276,18078621.336389482,60.30379008733122
0,0,4,8.463362,18154554.739238665,60.55707665718801
0,0,4,8.746858,17803433.186730266,59.38586121970416
0,0,4,8.00237,17323491.73058539,57.784948833353525
0,1,3,7.32488,17200634.443806015,57.37514103358897
1,1,2,12.592295,17550352.76362213,58.54167579060806
0,1,3,12.849291,16998109.154462025,56.699589380134455
0,2,2,9.545344,17514515.919676267,58.42213694555498
0,1,3,12.656293,18053022.05952888,60.21840009052423
0,0,4,10.393831,18098422.578283347,60.36983992113313
0,0,4,11.863829,18118206.581622496,60.435832253305584
0,2,2,8.11887,17199888.537488088,57.372652957911946
0,1,3,7.900871,17180186.982107166,57.30693564252719
0,2,2,15.910743,17754459.31802165,59.22250197657292
1,0,3,7.276383,17652126.941302575,58.88115790779797
0,0,4,10.386332,17262805.732881565,57.58252213285035
0,1,3,6.958389,16889609.336478904,56.33767294157296
0,1,3,9.652345,17843164.36004215,59.5183901493577
0,0,4,8.261368,17165046.290333115,57.256431730667416
0,0,4,9.08537,17730206.63307719,59.14160372693698
0,1,3,8.044859,17391322.03523552,58.01120637683932
0,0,4,14.104273,17275531.102866918,57.62496939838579
0,0,4,8.296366,17522970.98045937,58.45033999274275
0,2,2,8.931855,18607216.913405847,62.066995152826145
0,0,4,11.443316,17146947.929927047,57.196062098130476
0,0,4,10.420839,17359365.131940532,57.90460962079891
0,0,4,12.352303,18502406.30711709,61.71738459995501
0,1,3,13.056805,17557135.29874576,58.56429989267561
0,1,3,10.241337,17451732.334136534,58.21271344511929
0,1,3,8.638363,17665201.40290142,58.92476961762313
0,0,4,8.456363,17761050.32978086,59.244487225458606
0,0,4,7.547877,17347532.882433645,57.86514148452637
0,1,3,10.727836,18252282.500518855,60.88306138203443
0,0,4,12.510277,17131499.113368023,57.14453039261276
0,2,2,9.882341,17203592.757033158,57.385008904404046
0,1,3,7.652358,17132137.89807618,57.146661149059
1,0,3,7.866873,17729288.292798053,59.1385404734736
0,0,4,8.003353,17315602.508290358,57.75863322021138
0,0,4,7.660391,17238090.0270471,57.50007941176179
0,0,4,8.404864,17916063.199696317,59.76155450588229
0,0,4,8.018427,17890273.00524185,59.675527676526485
0,1,3,8.312341,17573853.629516177,58.62006624181423
0,1,3,8.06337,17842547.345868245,59.516332011597534
0,1,3,8.981362,18226752.865429353,60.79790368517263
0,0,4,8.375843,19530947.352813933,65.14822825566343
0,0,4,7.937371,17463807.72366712,58.25299260921735
0,1,3,8.073369,18051652.2178807,60.21383079059434
0,1,3,11.809809,17511991.3858969,58.413716007239685
0,1,3,14.330267,17388769.38820556,58.00269166281343
0,1,3,9.681361,17454379.63355148,58.22154388551885
0,2,2,6.802448,17709792.663639847,59.07351005403501
0,0,4,8.455837,18667448.855747063,62.267907287657245
0,0,4,9.257349,17188337.60817863,57.33412320481684
0,0,4,7.942373,18452064.895457175,61.54946372452139
0,1,3,12.410799,17469646.852681316,58.27246984721096
0,2,2,12.046303,17286760.261015717,57.662425838413085
0,0,4,9.1709,17187545.400396213,57.3314806840777
0,0,4,12.535283,17825042.043182813,59.457940606693626
0,1,3,11.178318,17434506.58052403,58.15525451555736
0,0,4,12.525797,17264703.21308011,57.58885144554841
0,0,4,9.962337,17815722.869639795,59.42685518957754
0,1,3,13.47028,17995345.12164827,60.026010533261285
0,1,3,13.057287,17569902.78137205,58.606887630861706
0,1,3,13.06129,18042820.987522423,60.184372976758375
1,0,3,8.149868,17285449.71586948,57.6580543303247
0,1,3,8.00037,17423986.442119196,58.12016311083958
0,1,3,8.554361,17963827.001967482,59.92087740182322
0,0,4,10.823823,17815266.192061905,59.425331877136706
0,2,2,15.650245,16800549.35309423,56.0406008118304
0,1,3,12.524297,16774790.065136775,55.95467707545241
0,2,2,7.683376,17738419.097272843,59.16899755900743
0,1,3,8.781859,17554836.242650054,58.55663106696072
0,1,3,9.018353,17606774.500109944,58.72987844667427
0,0,4,8.971356,16927428.151079368,56.463822929151256
0,1,3,11.365316,18444195.570868604,61.5232144829842
0,0,4,8.492861,18019722.641664684,60.10732518787826
0,1,3,7.499379,17638325.75021296,58.83512208930621
0,0,4,6.798389,16994620.903284255,56.68795382657746
0,0,4,8.52087,18561968.125332844,61.91606144129538
0,1,3,12.802793,18716247.22833241,62.43068113872889
0,1,3,13.156285,17624635.496086452,58.78945631669415
0,1,3,8.209866,17009905.62144197,56.73893815874396
0,0,4,8.915855,17591703.296328675,58.679606321810425
0,0,4,7.967871,17228910.482155155,57.46945974569539
0,0,4,13.117786,17707899.819091626,59.067196204202105
0,1,3,6.8394,17394180.87333033,58.02074243432706
0,0,4,10.344309,17229439.968611058,57.47122592241299
0,1,3,12.548796,18498000.897680327,61.70268973572947
0,0,4,9.906339,17201362.925123483,57.37757098572048
0,0,4,13.107783,17274100.34699713,57.6201969104824
0,1,3,15.784742,17175259.74330487,57.290500142888426
0,0,4,15.98874,17323806.529542338,57.78599888965297
0,1,3,8.065368,17861144.140733246,59.57836424253866
0,1,3,8.143867,17546624.903339516,58.529240987103144
0,0,4,7.49038,17627024.819105763,58.797426240458044
0,0,4,9.557855,17145271.51125983,57.190470167334134
0,0,4,12.002806,17822994.164588183,59.45110961894312
0,1,3,7.915372,17760793.63607398,59.24363098741211
0,0,4,7.499879,17410926.373912908,58.07659941220438
0,1,3,8.333363,17682908.74143301,58.98383494157375
0,0,4,13.660776,17948513.586299356,59.86979734506513
0,0,4,13.020783,17526327.35277623,58.46153564576765
0,1,3,9.344848,17718054.2391245,59.10106770373334
0,0,4,8.126866,17970748.026886586,59.943963456127086
0,1,3,9.377848,17967952.13506005,59.93463736479096
0,0,4,12.793309,17472981.98006995,58.283594634782766
0,0,4,7.99886,17806210.73333396,59.395126117963294
0,1,3,9.196849,17498636.642768502,58.36916937886023
0,0,4,12.516297,17372372.283626206,57.947996808919726
1,1,3,8.449364,17116396.276198626,57.09415275012333
0,0,4,8.017873,17759559.89553345,59.23951567191354
1,0,3,16.207241,17566360.823194996,58.59507293003729
0,0,4,12.718296,17535568.659038655,58.49236132559204
0,1,3,10.256835,17003680.27262562,56.71817263015325
0,0,4,10.392334,17125567.04791008,57.124743152009394
0,2,2,7.694877,17325949.691508196,57.79314770852071
0,0,4,11.410318,18461462.83009472,61.58081186037157
0,1,3,7.795375,17203595.274057724,57.38501730029432
0,1,3,10.581833,17740379.857022762,59.17553794956989
0,0,4,14.238272,18268957.74585691,60.93868401363946
0,0,4,7.824374,18145453.21339928,60.52671723467011
0,0,4,7.151395,16856967.276448496,56.228790748652116
0,1,3,9.35185,17195367.685599424,57.35757301911368
0,1,3,9.175369,17158868.19127997,57.23582381032286
0,0,4,7.528867,18036448.90262314,60.16311798927702
0,1,3,8.095872,17289091.18313525,57.67020095774274
0,1,3,8.03237,17080429.33031943,56.97417993173061
1,0,3,9.141855,17930684.61461544,59.8103262965878
0,1,3,8.293368,17604392.51537069,58.72193300077801
0,0,4,12.741798,17889551.326769695,59.67312041624455
0,0,4,6.954889,18031844.53924973,60.14775948614841
0,0,4,9.956843,17238708.27431981,57.50214166269684
0,1,3,13.888779,17956605.62201274,59.89678947095566
0,2,2,10.335336,18446787.719650675,61.53186096067299
0,0,4,15.043278,17020192.37425514,56.773251072919386
0,1,3,9.601349,17488600.307286147,58.335691766994124
0,0,4,7.532879,17658790.77561898,58.903386066589285
0,2,2,7.939875,18258154.156017542,60.90264711670244
0,0,4,11.679311,17806255.961836867,59.395276984010785
0,1,3,9.442351,17314569.44017302,57.75518727587001
0,0,4,12.5953,17761724.868398324,59.24673724410972
0,1,3,10.14384,17261439.18106352,57.577963806612665
1,0,3,11.593817,17268790.123881817,57.60248391267663
0,0,4,10.196338,17588234.064597946,58.66803421030029
0,2,2,9.004857,17504138.450021897,58.38752143256699
0,0,4,8.129919,18251210.82507466,60.87948665751169
0,0,4,8.049854,17824295.32558341,59.45544982487288
0,0,4,7.954376,17329240.48443383,57.804124612241175
0,0,4,8.137871,17327041.746311076,57.7967904112673
0,0,4,8.090381,17740299.513629965,59.17526995285687
0,0,4,7.264385,18246224.690129407,60.86285470148524
0,1,3,12.062808,18079384.93059336,60.30633716344537
0,0,4,13.234289,18311671.981404666,61.08116336791566
0,1,3,13.519785,17754965.938403737,59.22419188027779
0,1,3,10.246357,17722576.79169865,59.11615331540781
0,1,3,12.640799,17404081.730208892,58.05376813821123
0,1,3,9.36985,17779559.54218287,59.30622731274756
0,0,4,7.570381,16923441.164786175,56.45052377430797
0,0,4,8.641366,17969054.10276304,59.938313133413345
0,1,3,9.708344,18075263.61045753,60.29258991913235
0,1,3,7.637881,17113245.683289185,57.08364350332146
0,1,3,11.858309,17843780.269996338,59.52044460383732
0,0,4,7.348384,18076076.70269934,60.29530210292997
0,1,3,8.617363,17599442.041138515,58.70541999608728
0,1,3,9.220355,18239732.461850498,60.84119895882402
0,2,2,13.660783,17052287.7698602,56.880309789583904
0,1,3,8.17137,17427310.81105158,58.131252012063904
0,0,4,8.133415,17195527.924132098,57.35810751732891
0,0,4,8.729834,17884349.141658116,59.65576779443081
0,1,3,13.112296,17345449.321601544,57.8581914736425
0,1,3,13.223798,18297139.43852986,61.032688022442635
0,0,4,12.224806,17372585.19468596,57.948707003774494
0,1,3,13.014793,17494501.356365185,58.35537554809313
0,1,3,12.212306,18088411.907153666,60.33644791633338
0,0,4,14.499769,16928230.549538802,56.4664994423302
0,1,3,9.293352,17429460.19826815,58.13842159613299
